Student_ID,Student_name,Year,CGPA,HACK_PART,PAP_PUB,Cod_Const,Total_Awards,TEA_ASST,CONST_SCORE,CORE_CRS_GRD,EAA,Overall_Score
1326,Alex Williams,2020,5.26,2,4,2,7,0,5.94,47.26,1,74.46
1327,Emily Rodriguez,2020,2.71,3,1,2,4,0,9.06,98.78,4,124.55
1328,John Johnson,2020,5.93,2,1,4,3,0,0.7,74.74,1,92.37
1329,Emily Davis,2021,8.35,0,1,2,0,1,6.14,66.45,4,88.94
1330,Emily Davis,2021,7.49,1,3,6,3,0,6.37,25.53,2,54.39
1331,Laura Brown,2021,8.43,3,3,3,4,1,2.77,24.62,4,53.82
1332,Jane Garcia,2021,7.24,2,4,6,5,0,8.23,84.44,10,126.91
1333,Jane Miller,2021,4.51,3,3,4,4,1,3.08,60.89,10,93.48
1334,Jane Martinez,2020,3.62,3,2,6,4,0,7.54,58.4,8,92.56
1335,Michael Davis,2020,6.61,3,0,5,6,1,0.5,81.41,2,105.52
1336,Jane Jones,2021,3.14,0,2,4,0,0,9.72,63.04,9,90.9
1337,Jane Martinez,2021,2.29,2,3,3,3,1,0.8,33.06,6,54.15
1338,Emily Martinez,2021,2.93,3,2,1,5,1,5.48,23.8,2,46.21
1339,Chris Jones,2020,8.82,0,4,5,6,1,3.7,32.75,9,70.27
1340,Michael Davis,2020,1.21,0,3,2,4,1,8.18,95.16,5,119.55
1341,Sophia Smith,2021,9.92,2,3,6,2,0,9.34,67.22,10,109.48
1342,Chris Johnson,2021,9.26,1,4,1,3,0,9.19,86.86,7,121.31
1343,John Williams,2020,7.66,1,1,5,0,1,2.63,52.58,5,75.87
1344,Emily Davis,2020,4.92,1,4,4,0,1,9.02,61.65,10,95.59
1345,Sarah Garcia,2020,8.63,2,0,1,7,0,4.84,27.63,3,54.1
1346,Alex Williams,2020,1.26,2,1,2,4,0,8.77,48.35,2,69.38
1347,Sophia Rodriguez,2020,2.84,1,2,3,1,0,1.27,39.55,6,56.66
1348,Sarah Rodriguez,2021,8.46,1,0,6,2,0,2.51,40.44,6,66.41
1349,Emily Davis,2021,1.41,1,5,5,6,1,8.23,30.77,10,68.41
1350,Laura Martinez,2021,9.67,2,3,3,3,0,2.79,27.83,6,57.29
1351,John Rodriguez,2021,8.03,0,2,4,1,1,7.56,31.45,3,58.04
1352,Sophia Williams,2021,2.41,0,0,3,6,0,7.59,48.54,10,77.54
1353,Michael Williams,2020,6.18,2,2,4,6,0,1.61,40.44,4,66.23
1354,Emily Miller,2020,9.85,3,3,1,3,1,2.93,49.11,4,76.89
1355,Emily Williams,2020,5,2,1,2,6,0,1.39,92.96,5,115.35
1356,Emily Miller,2020,1.75,2,3,1,0,1,6.13,85.74,5,105.62
1357,Chris Miller,2021,5.65,1,1,6,2,1,3.06,20.57,6,46.28
1358,Sarah Williams,2020,4.59,1,3,6,2,0,7.68,91.05,5,120.32
1359,Laura Jones,2020,4.18,1,2,2,1,1,4.61,40.86,5,61.65
1360,Emily Smith,2021,7.93,1,2,6,1,1,9.71,23.72,5,57.36
1361,Sophia Williams,2020,1.87,1,4,2,3,1,4.82,26.4,2,46.09
1362,Laura Johnson,2021,5.74,0,1,6,1,1,8.03,84.45,8,115.22
1363,Chris Jones,2020,9.87,1,0,3,6,0,4.43,51.15,2,77.45
1364,Sarah Johnson,2021,7.77,3,3,1,4,0,1.56,90.62,3,113.95
1365,Sophia Jones,2021,1.42,0,4,5,2,1,2.63,47.22,1,64.27
1366,Sarah Garcia,2020,5.46,0,3,4,6,1,3.83,35.09,8,66.38
1367,Jane Brown,2021,7.5,0,3,6,7,1,2.37,53.84,7,87.71
1368,Emily Garcia,2021,1.93,0,4,3,5,1,7.99,58.38,3,84.3
1369,Laura Smith,2021,6.71,2,2,3,7,0,8.88,38.19,1,68.78
1370,Michael Garcia,2020,7.87,3,0,1,1,1,6.35,32.11,3,55.33
1371,Emily Johnson,2020,2.97,3,4,5,1,0,1.48,30.85,9,57.3
1372,Alex Miller,2020,9.22,0,3,3,0,0,7.72,36.61,5,64.55
1373,Alex Smith,2020,6.29,1,2,3,3,0,8.79,51.25,1,76.33
1374,John Smith,2021,6.84,1,2,6,0,1,2.54,99.33,6,124.71
1375,Michael Jones,2020,7.34,2,1,6,4,1,4.12,48.87,9,83.33
1376,Michael Garcia,2020,2.12,1,2,2,5,1,1.17,88.81,8,111.1
1377,Chris Garcia,2021,5.05,3,4,2,5,1,8.34,49.45,9,86.84
1378,Laura Garcia,2021,6.94,2,0,6,2,1,6.55,40.79,10,75.28
1379,Michael Smith,2021,6.59,3,3,1,5,0,9.1,58.59,8,94.28
1380,Jane Miller,2020,4.05,3,5,1,7,1,5.2,60.41,8,94.66
1381,Sophia Smith,2020,5.64,0,4,3,6,1,0.57,95.77,1,116.98
1382,Michael Johnson,2021,9.47,0,4,6,7,0,7.44,71.4,7,112.31
1383,Alex Williams,2020,1.29,1,0,1,2,1,7.15,96.72,6,116.16
1384,Sophia Miller,2020,1.7,0,4,6,1,1,1.07,33.36,5,53.13
1385,Emily Brown,2021,8.41,2,1,1,6,0,3.26,25.34,6,53.01
1386,Laura Brown,2021,1.09,1,5,4,1,1,2.7,93.16,7,115.95
1387,Michael Garcia,2020,6.45,0,0,4,0,0,0.71,29.71,4,44.87
1388,David Smith,2020,9.8,1,0,1,5,1,5.73,41.87,10,75.4
1389,Chris Garcia,2021,2.71,0,1,1,7,0,2.91,75.37,7,96.99
1390,David Miller,2021,8.45,0,5,1,0,0,7.56,78.56,5,105.57
1391,Chris Davis,2021,7.75,2,2,3,6,0,1.9,84.49,10,117.14
1392,John Garcia,2020,2.45,0,5,3,7,1,5.62,24.04,4,52.11
1393,Alex Garcia,2020,3.5,0,5,2,2,1,5.34,44.24,6,69.08
1394,Jane Jones,2020,7.41,1,0,6,5,0,8.63,66.63,10,104.67
1395,Emily Johnson,2020,5.97,1,3,5,0,0,9.17,69.68,2,95.82
1396,Alex Brown,2021,3.69,0,1,3,5,0,3.19,63.4,1,80.28
1397,John Davis,2021,8.82,2,0,2,0,1,2.22,64.79,1,81.83
1398,Laura Garcia,2021,3.04,0,2,3,6,0,4.33,55.4,9,82.77
1399,Laura Garcia,2021,3.76,0,1,4,7,1,1.56,43.06,10,71.38
1400,John Davis,2020,6.82,0,1,3,7,0,4.53,95.12,1,118.47
1401,Sophia Johnson,2020,4.05,3,5,6,0,0,9.36,45.2,8,80.61
1402,Sarah Williams,2020,5.67,0,2,4,3,1,4.73,86.44,3,109.84
1403,Laura Miller,2021,7.29,0,5,2,7,1,8.18,76.02,8,114.49
1404,Chris Garcia,2021,5.43,1,5,3,2,1,4.21,28.18,9,58.82
1405,Sarah Davis,2021,8.27,1,4,5,2,1,9.57,71.43,6,108.27
1406,Laura Rodriguez,2020,6.62,1,4,6,2,0,8.84,85.22,9,122.68
1407,David Johnson,2021,7.35,2,0,1,1,1,3.34,87.94,2,105.63
1408,David Williams,2021,3.03,2,0,6,4,1,9.13,97.81,8,130.97
1409,David Smith,2021,10,0,2,3,5,0,6.27,30.2,6,62.47
1410,Alex Smith,2020,9.03,1,2,3,1,0,8.4,37.22,8,69.65
1411,Emily Martinez,2020,9.26,0,2,1,4,0,0.72,31.35,7,55.33
1412,David Smith,2021,5.92,1,1,4,6,1,7.63,38.68,2,67.23
1413,Chris Garcia,2020,8.31,3,0,4,1,1,6.5,94.2,1,119.01
1414,Chris Miller,2020,4.53,2,0,3,2,0,9.38,96.82,6,123.73
1415,Sarah Jones,2021,7.57,3,5,2,1,0,2.3,63.43,2,86.3
1416,Sarah Rodriguez,2021,7.56,3,2,5,6,0,5.63,85.58,10,124.77
1417,John Jones,2021,4.14,3,2,6,1,1,7,47.47,6,77.61
1418,Laura Garcia,2021,1.91,3,5,6,5,1,4.07,71.45,4,101.43
1419,Jane Johnson,2020,3.01,1,5,2,5,0,1.55,65.61,9,92.17
1420,Alex Martinez,2020,9.25,3,2,4,2,1,5.16,41.18,2,69.59
1421,David Smith,2020,6.85,3,2,1,0,0,3.3,23.92,6,46.07
1422,Chris Martinez,2020,5.56,0,2,3,7,0,0.89,55.77,9,83.22
1423,Sarah Smith,2021,2.84,3,3,1,5,1,3.25,66.62,8,93.71
1424,Sarah Garcia,2021,2.71,0,4,2,0,0,8.84,58.67,8,84.22
1425,Michael Smith,2021,1.16,3,5,3,6,0,3.34,58.38,4,83.88
1426,Sophia Brown,2020,2.57,1,2,2,1,1,3.17,48.22,3,63.96
1427,Sophia Martinez,2021,3.13,2,5,5,1,1,4.26,53.53,4,78.92
1428,Sarah Williams,2021,7.89,3,5,5,7,1,3.59,42.32,3,77.8
1429,Sarah Williams,2021,9.17,3,5,2,7,0,7.12,29.24,2,64.53
1430,Jane Garcia,2021,1.47,2,4,1,7,1,0.99,32.19,3,52.65
1431,Alex Jones,2020,9.48,1,2,3,5,0,4.79,35.55,6,66.82
1432,Jane Jones,2021,8.14,3,2,3,5,0,9.69,55.65,3,89.48
1433,Alex Smith,2021,8.01,0,2,6,7,0,4.69,21.64,3,52.34
1434,John Rodriguez,2021,4.3,0,3,6,3,0,7.39,37.2,8,68.89
1435,Sophia Davis,2021,3.33,3,0,4,6,0,1.8,59.45,7,84.58
1436,Jane Martinez,2020,8.12,3,1,4,3,0,8.42,47.03,8,82.57
1437,Sophia Miller,2021,9.24,3,0,1,7,1,8.58,56.06,7,92.88
1438,Jane Johnson,2020,9.04,2,1,6,3,1,0.96,23,9,55
1439,Sarah Williams,2020,7.42,2,0,6,3,0,7.68,21.24,4,51.34
1440,Emily Davis,2021,9.85,3,3,4,1,1,8.62,85.6,2,118.07
1441,David Smith,2021,2.21,0,4,4,0,0,1.75,64.48,10,86.44
1442,Sophia Rodriguez,2020,8.9,3,1,2,3,1,3.35,91.93,3,117.18
1443,Sarah Smith,2020,4.83,2,4,2,3,0,1.08,32.51,10,59.42
1444,Laura Garcia,2021,8.63,0,1,1,1,1,1.21,82.95,7,103.79
1445,Sarah Johnson,2020,9.87,0,3,4,3,1,3.83,66.61,6,97.31
1446,Chris Rodriguez,2021,3.91,0,5,6,6,0,7.9,34.32,8,71.13
1447,Alex Johnson,2021,4.87,2,2,5,6,1,6.84,94.59,7,129.3
1448,Chris Jones,2020,4.9,2,0,1,2,1,0.63,41.02,9,61.55
1449,Sophia Rodriguez,2021,3.15,2,1,3,3,0,7.55,58.4,7,85.1
1450,Alex Miller,2020,1.69,2,2,2,3,0,2.22,77.01,9,98.92
1451,John Jones,2021,8.24,1,4,4,3,1,9.74,87.45,8,126.43
1452,John Williams,2020,9.04,0,5,3,7,0,2.89,97.68,10,134.61
1453,John Garcia,2021,6.7,3,2,3,6,0,6.51,89.23,5,121.44
1454,Sarah Williams,2020,1.66,3,5,2,2,1,1.29,99.36,7,122.31
1455,Michael Garcia,2021,9.69,1,0,1,5,1,1.21,83.25,2,104.15
1456,Emily Rodriguez,2021,5.54,0,3,2,6,0,6.64,76.45,10,109.63
1457,Sarah Brown,2020,2.76,2,2,3,5,1,4.02,73.13,1,93.91
1458,Laura Rodriguez,2020,7.63,0,5,5,4,0,5.7,52.03,2,81.36
1459,Jane Brown,2021,8.05,0,4,1,7,0,9.99,54.45,9,93.49
1460,Chris Brown,2021,9.67,0,5,2,7,0,1.11,91.92,7,123.7
1461,John Rodriguez,2020,4.92,3,5,3,5,0,0.58,54.19,8,83.69
1462,Michael Jones,2020,8.81,1,2,5,2,0,2.11,89.16,3,113.08
1463,David Martinez,2020,6.59,3,5,5,6,1,8.11,81.31,9,125.01
1464,Sophia Williams,2021,9.95,0,0,1,6,1,2.25,72.98,4,97.18
1465,Sarah Miller,2021,6.99,0,0,4,0,1,5.8,56.34,5,79.13
1466,Sophia Johnson,2020,5.54,2,5,5,0,1,9.37,68.54,7,103.45
1467,Alex Davis,2020,9.15,0,2,5,5,1,2.08,40.1,1,65.33
1468,Chris Davis,2021,4.3,3,4,6,6,0,5.7,74.7,5,108.7
1469,Sophia Martinez,2020,2.6,0,2,3,2,1,8.27,59.67,5,83.54
1470,Alex Jones,2020,2.68,2,5,6,2,0,7.11,23.75,9,57.54
1471,Alex Martinez,2020,1.68,2,4,1,2,1,7.35,76.71,5,100.74
1472,John Jones,2020,9.39,3,1,6,6,0,3.07,59.95,7,95.41
1473,Sarah Johnson,2021,2.71,3,5,6,1,1,8.07,77.57,8,112.35
1474,John Williams,2020,3.97,2,5,5,4,1,9.34,83.29,5,118.6
1475,Chris Rodriguez,2021,3.48,1,1,4,7,1,3.7,54.13,1,76.31
1476,Emily Martinez,2020,1.82,1,2,1,4,0,1.46,46.81,9,67.09
1477,Emily Garcia,2021,6.21,2,2,1,6,0,5.48,46.1,7,75.79
1478,David Martinez,2021,8.55,3,0,1,4,1,4.37,77.97,6,105.89
1479,Sophia Williams,2020,7.78,3,4,1,7,1,8.14,44.69,7,83.61
1480,Sophia Johnson,2021,1.1,0,5,6,0,1,5.95,79.46,8,106.51
1481,Alex Rodriguez,2021,7.85,3,5,2,5,0,4.2,60.92,5,92.97
1482,David Smith,2020,1.7,0,5,6,3,0,7.42,75.39,7,105.51
1483,Laura Garcia,2020,6.66,0,1,3,6,1,8.13,36.31,10,72.1
1484,Michael Miller,2020,8.04,0,0,1,3,1,3.12,91.15,2,109.31
1485,John Miller,2020,1.78,0,1,6,0,1,3.16,54.18,4,71.12
1486,Sarah Johnson,2020,9.03,1,5,4,1,1,3.79,89.97,7,121.79
1487,John Garcia,2020,4.71,1,3,5,1,1,9.02,68.74,4,97.47
1488,John Smith,2021,8.31,2,0,6,0,0,2.39,91.67,10,120.37
1489,Laura Miller,2021,1.43,3,1,1,2,0,7.54,95.6,1,112.57
1490,Michael Johnson,2021,7.53,0,5,1,6,0,7.37,71.4,1,99.3
1491,David Miller,2021,5.57,3,0,4,7,0,2.71,41.59,2,65.87
1492,Laura Garcia,2021,7.29,0,4,2,4,0,9.69,63.83,5,95.81
1493,David Davis,2020,6.62,1,4,3,4,0,2.64,51.57,8,80.83
1494,Chris Williams,2021,1.48,0,1,5,2,1,5.92,45.85,2,64.25
1495,Sarah Jones,2021,7.41,3,1,2,6,1,5.07,33.28,9,67.76
1496,Sarah Williams,2021,4.31,2,5,2,1,1,8.6,49.03,9,81.94
1497,Chris Smith,2021,5.74,1,2,5,7,1,5.51,98.57,10,135.82
1498,Chris Smith,2021,6.46,3,1,1,5,1,5.34,51.03,9,82.83
1499,Jane Davis,2020,5.88,3,0,2,1,1,0.61,84.2,7,104.69
1500,Emily Jones,2021,5.74,0,4,5,7,1,8.99,77.67,3,112.4
1501,John Williams,2020,9.16,3,2,6,2,0,1.8,68.33,5,97.29
1502,Emily Garcia,2020,4.19,3,5,4,6,1,3.12,81.9,10,118.21
1503,Chris Johnson,2021,8.15,3,5,4,4,0,1.53,55.31,7,87.99
1504,Sarah Garcia,2021,8.35,3,0,5,7,0,3.03,35.16,7,68.54
1505,Sophia Rodriguez,2020,4.23,1,5,3,3,0,7.64,90.65,4,118.52
1506,Michael Smith,2020,6,2,5,4,1,1,9.95,20.17,9,58.12
1507,Michael Johnson,2020,1.79,3,0,2,5,0,2.55,39.06,6,59.4
1508,Emily Smith,2020,8.63,3,0,5,5,1,9.95,86.51,6,125.09
1509,Sophia Davis,2020,7.83,2,2,1,3,0,1.37,83.6,9,109.8
1510,Sarah Miller,2020,8.14,2,5,6,1,1,7.38,30.79,10,71.31
1511,Alex Johnson,2021,7.43,2,4,1,6,1,9.2,28.47,7,66.1
1512,Laura Williams,2020,6.67,2,5,1,0,0,9.48,72.82,9,105.97
1513,Laura Miller,2020,8.99,1,3,3,3,1,0.72,35.33,6,62.04
1514,Chris Miller,2020,9.38,1,3,5,1,0,5.64,79.29,9,113.31
1515,Sophia Miller,2020,7.06,0,4,6,4,0,3.3,48.35,3,75.71
1516,John Davis,2021,9.42,1,5,5,3,0,3.85,90.6,3,120.87
1517,Michael Rodriguez,2021,4.6,0,2,3,3,0,9.84,65.8,5,93.24
1518,Emily Jones,2020,7.11,3,3,1,6,0,1.45,67.76,10,99.32
1519,Alex Rodriguez,2020,7.54,3,5,3,4,1,8.29,33.94,7,72.77
1520,Sophia Jones,2021,8.29,3,2,5,3,0,4.57,87.37,1,114.23
1521,Alex Williams,2020,6.46,2,1,1,1,0,4.08,92.13,8,115.67
1522,Alex Miller,2021,9.5,1,3,5,3,0,2.59,76.74,8,108.83
1523,Michael Johnson,2021,1.83,2,1,2,1,1,5.93,60.11,8,82.87
1524,Alex Martinez,2021,4.4,3,2,3,2,1,5.22,49.63,2,72.25
1525,Laura Garcia,2020,4.21,0,4,4,3,0,0.7,64.97,1,81.88
1526,Jane Miller,2021,2.55,0,5,1,6,0,7.02,87.78,6,115.35
1527,Jane Johnson,2021,6.09,0,0,2,6,1,7.94,87.33,1,111.36
1528,Laura Williams,2020,9.86,3,2,1,0,1,5.8,84.73,8,115.39
1529,Michael Smith,2020,1.83,0,3,5,3,1,7.03,98.99,10,129.85
1530,Emily Miller,2020,5.08,1,5,1,1,0,5.29,42.97,1,62.34
1531,Alex Jones,2020,1.39,1,0,6,4,0,6.31,44.47,5,68.17
1532,Sophia Davis,2020,4.82,0,4,3,1,0,9.79,47.72,10,80.33
1533,John Miller,2021,4.54,2,5,2,3,0,6.58,71.41,5,99.53
1534,Laura Johnson,2020,7.56,0,0,1,3,1,8.44,31.58,1,53.58
1535,Sarah Rodriguez,2020,9.9,2,3,6,6,1,7.47,72.2,8,115.57
1536,David Davis,2020,2.52,3,1,4,3,1,4.2,97.92,3,119.64
1537,Michael Jones,2020,4.8,3,2,3,1,1,7.14,65.72,2,89.66
1538,John Martinez,2020,7.33,1,5,4,7,1,0.99,23.17,5,54.49
1539,John Brown,2020,3.74,2,5,4,7,1,4.86,60.44,8,96.04
1540,Sarah Jones,2020,3.85,2,2,1,4,1,6.38,37.23,1,58.46
1541,Michael Smith,2021,2.04,0,3,6,0,1,7.73,20.1,5,44.87
1542,Emily Johnson,2020,8,1,0,1,5,0,2.4,41.61,3,62.01
1543,Sophia Davis,2020,1.14,2,4,6,0,1,7.31,26.72,4,52.17
1544,Sophia Davis,2021,9.03,0,5,6,6,0,4.79,27.84,7,65.66
1545,Chris Martinez,2021,9.32,0,2,3,3,0,8.11,20.54,6,51.97
1546,David Johnson,2020,8.69,3,4,5,1,1,3.78,62.84,6,95.31
1547,Alex Miller,2021,7.59,2,4,2,6,0,9.57,57.02,8,96.18
1548,Sophia Jones,2021,1.84,2,2,1,4,1,5.38,43.66,6,66.88
1549,Sophia Brown,2021,9.42,1,1,3,0,1,8.5,63.29,5,92.21
1550,John Miller,2020,4.23,2,3,6,4,1,6.81,37.11,9,73.15
1551,Sophia Davis,2020,4.23,1,3,4,4,0,6.23,50.96,8,81.42
1552,Emily Martinez,2020,1.3,3,3,2,7,0,3.71,83.06,8,111.07
1553,John Johnson,2021,6.48,3,3,4,1,0,7.07,26.03,3,53.58
1554,Emily Smith,2020,2.41,0,3,5,3,0,2.59,92.57,4,112.57
1555,Sarah Williams,2021,1.04,2,0,2,4,1,4.93,72,2,88.97
1556,Alex Davis,2020,6.11,3,4,6,5,0,9.7,23.9,10,67.71
1557,Laura Martinez,2020,3.4,1,3,2,5,1,2.96,46.06,8,72.42
1558,Emily Brown,2020,3.47,1,4,1,2,1,1.5,22.3,2,38.27
1559,David Brown,2020,7.32,3,3,1,5,1,1.31,23.11,10,54.74
1560,Michael Brown,2020,5.11,2,4,2,1,0,4.12,97.11,5,120.34
1561,Alex Brown,2020,7.69,1,0,1,6,1,9.29,40.41,8,74.39
1562,Chris Brown,2020,8.34,3,1,3,2,1,0.77,94.39,5,118.5
1563,Sophia Rodriguez,2021,8.89,2,0,5,7,1,9.57,32.05,9,74.51
1564,Michael Rodriguez,2021,2.97,3,0,3,1,0,8.71,93.93,8,120.61
1565,David Smith,2020,6.82,2,1,5,6,1,6.39,61.81,6,96.02
1566,Jane Davis,2021,3.01,3,2,3,5,0,9.14,99.63,5,129.78
1567,Sarah Garcia,2020,2.59,1,3,1,1,1,7.49,69.71,6,92.79
1568,Emily Johnson,2021,2.66,1,3,5,4,1,4.67,23.93,3,48.26
1569,Sarah Davis,2020,9.54,0,3,3,3,1,1.78,70.23,3,94.55
1570,Alex Rodriguez,2021,7.51,3,0,2,7,0,9.37,66.64,5,100.52
1571,John Garcia,2021,7.98,2,4,5,7,0,7.86,62.96,10,106.8
1572,Sophia Garcia,2021,5.63,2,2,4,2,1,0.95,60.34,7,84.92
1573,Alex Smith,2021,2.75,2,3,3,3,1,0.81,36.36,1,52.92
1574,Michael Miller,2020,2.33,0,5,1,5,1,6.84,66.37,3,90.54
1575,Chris Martinez,2021,7.55,0,5,1,0,0,6.26,69.86,9,98.67
1576,Alex Smith,2020,9.02,3,3,5,7,1,4.98,73.83,9,115.83
1577,John Smith,2020,6.59,1,4,6,5,0,3.21,23.45,4,53.25
1578,Sarah Johnson,2020,3.17,1,5,5,7,1,2.44,81.32,1,106.93
1579,John Jones,2021,9.78,0,0,2,5,1,1.17,44.65,8,71.6
1580,Alex Brown,2021,9.59,3,4,6,6,1,8.71,29.88,1,69.18
1581,Jane Smith,2020,1.11,2,5,2,7,1,2.91,54.2,7,82.22
1582,Michael Martinez,2020,6.51,1,5,5,5,1,0.77,22.81,8,55.09
1583,Laura Johnson,2020,1.75,2,0,2,1,0,5.08,34.11,4,49.94
1584,Sarah Davis,2021,1.02,3,3,3,7,0,6.69,51.09,2,76.8
1585,Laura Davis,2021,4.39,2,2,5,7,1,1.17,46.31,3,71.87
1586,Emily Rodriguez,2021,1.36,1,1,6,6,1,1.49,37.8,4,59.65
1587,Emily Martinez,2021,3.67,2,4,5,6,0,7.2,99.65,5,132.52
1588,Emily Martinez,2020,6.3,3,2,2,6,0,9.88,87.01,6,122.19
1589,Emily Smith,2021,2.59,1,5,1,0,0,1.7,93.89,8,113.18
1590,Michael Brown,2021,2.16,2,1,3,3,0,7.46,73.58,7,99.2
1591,David Johnson,2020,1.28,1,1,4,7,0,9.19,76.7,8,108.17
1592,Jane Jones,2021,5.58,3,0,1,6,0,3.97,65.11,2,86.66
1593,John Smith,2020,2.73,0,2,6,4,0,5.32,91.17,8,119.22
1594,Alex Johnson,2021,3.45,0,2,6,6,1,7.77,52.41,4,82.63
1595,Michael Williams,2021,4.82,1,1,6,6,0,3.34,92.98,8,123.14
1596,Chris Miller,2021,4.52,1,3,1,2,0,2.38,70.02,10,93.92
1597,Sarah Williams,2021,1.29,3,5,5,2,0,1.22,87.66,5,110.17
1598,Sophia Miller,2021,5.55,2,2,3,7,1,3.77,63.02,2,89.34
1599,Sophia Garcia,2020,5.26,3,5,4,7,0,4.25,99.02,5,132.53
1600,David Martinez,2021,9.52,3,0,2,3,1,6.23,63.93,8,96.68
1601,Chris Johnson,2021,1.98,0,5,4,1,1,9.76,50.14,6,78.88
1602,Emily Davis,2020,4.51,2,5,6,3,1,1.52,89.4,2,114.43
1603,Laura Rodriguez,2020,6.14,2,0,2,4,0,6.59,82.53,8,111.26
1604,Emily Brown,2020,5.54,3,1,1,1,0,4.23,24.61,1,41.38
1605,John Miller,2021,7.23,2,1,3,2,0,8.84,26.93,6,57
1606,Sophia Miller,2021,1.61,1,1,4,0,1,3.12,67.52,3,82.25
1607,John Davis,2021,3.77,0,5,4,7,1,5.65,71.98,9,107.4
1608,Sarah Williams,2020,6.66,3,1,3,1,1,5.04,80.15,8,108.85
1609,Emily Rodriguez,2021,5.83,2,3,2,7,0,8.37,32.9,3,64.1
1610,Sophia Johnson,2020,6.16,0,2,5,0,1,4.05,78.56,8,104.77
1611,John Williams,2020,4.95,0,1,4,4,1,3.54,65.48,2,85.97
1612,Chris Garcia,2021,2.15,3,3,6,0,1,9.08,52.07,7,83.3
1613,Michael Rodriguez,2021,5.47,0,1,6,0,1,2.64,74.48,7,97.59
1614,Sophia Martinez,2021,9.28,0,5,1,6,1,6.84,60.1,6,95.22
1615,Laura Smith,2021,6.92,1,5,1,1,0,5.01,93.44,7,120.37
1616,Chris Garcia,2021,2.49,2,5,3,7,0,2.73,85.28,4,111.5
1617,Sarah Williams,2021,5.3,1,4,4,6,0,9.13,37.83,2,69.26
1618,Emily Brown,2020,8.54,1,4,4,2,1,0.54,77.26,2,100.34
1619,David Williams,2020,6.51,1,4,2,2,0,4.57,47.88,7,74.96
1620,Laura Jones,2020,4.24,2,1,6,4,1,5.39,49.6,3,76.23
1621,Alex Jones,2020,3.13,2,3,1,4,0,0.77,93.07,5,111.97
1622,Chris Miller,2020,1.83,3,4,4,3,1,7,94.24,2,120.07
1623,Chris Rodriguez,2021,2.25,2,3,6,3,0,5.86,31.3,1,54.41
1624,Sarah Smith,2021,7.71,1,2,1,7,0,1.15,33.75,1,54.61
1625,Chris Jones,2021,2.53,0,2,4,0,0,6.98,64.69,6,86.2
1626,Laura Miller,2021,8.47,2,0,3,5,1,9.56,27.47,6,62.5
1627,John Williams,2021,1.28,3,5,5,7,1,1.69,25.05,1,50.02
1628,Sophia Rodriguez,2021,7.48,0,4,5,0,1,3.71,97.97,5,124.16
1629,Alex Rodriguez,2020,8.83,2,2,2,5,0,1.76,53.24,3,77.83
1630,Alex Martinez,2021,3.55,0,1,3,7,1,8.16,23.12,7,53.83
1631,Jane Williams,2020,2.61,3,0,2,3,0,1.84,67.58,5,85.03
1632,John Davis,2021,8.28,3,0,3,3,1,5.92,48.86,8,81.06
1633,Chris Davis,2020,8.28,3,4,6,0,0,9.29,79.1,9,118.67
1634,Chris Brown,2020,6.27,3,1,5,6,0,7.46,33.55,8,70.28
1635,Laura Martinez,2020,1.82,3,1,1,6,1,3.11,78.29,10,105.22
1636,Laura Garcia,2021,4.64,3,5,4,5,0,7.12,36.68,6,71.44
1637,David Williams,2021,8.36,0,2,1,6,1,4.71,26.34,4,53.41
1638,John Garcia,2020,7.91,1,4,5,6,0,9.87,31.44,1,66.22
1639,Emily Johnson,2021,1.81,2,0,1,4,0,9.75,36.02,2,56.58
1640,Sarah Rodriguez,2020,8.14,1,4,1,5,0,8.87,33.25,10,71.26
1641,Sophia Miller,2020,1.91,0,4,5,4,1,4.37,49.89,9,79.17
1642,Emily Miller,2021,1.04,3,1,1,7,1,6.18,64.98,2,87.2
1643,Sophia Miller,2021,8.13,2,3,4,4,0,8.69,34.92,9,73.74
1644,Michael Williams,2020,3.72,3,1,1,7,0,4.84,58.38,8,86.94
1645,Alex Rodriguez,2021,1.84,1,5,2,0,1,6.41,68.22,3,88.47
1646,Sophia Martinez,2020,1.49,2,1,3,6,0,5.82,81.24,9,109.55
1647,Sarah Smith,2021,6.45,1,1,5,3,0,2.92,61.84,5,86.21
1648,Emily Davis,2020,4.62,1,0,1,4,1,5.2,20.1,3,39.92
1649,Sarah Jones,2020,9.82,0,1,6,5,0,2.86,31.83,9,65.51
1650,Sophia Johnson,2021,5.4,0,2,3,0,0,0.8,47.46,10,68.66
1651,John Rodriguez,2020,4.01,2,2,4,4,0,1.51,64.27,2,83.79
1652,David Miller,2020,4.94,3,3,4,7,1,8.72,66.75,10,108.41
1653,Michael Garcia,2020,1.56,0,2,5,3,0,1.48,77.92,2,92.96
1654,Jane Jones,2020,6.61,2,0,2,4,0,1.55,32.09,8,56.25
1655,Chris Rodriguez,2021,9.67,3,4,1,1,0,2.77,69.09,6,96.53
1656,Michael Smith,2020,2.48,3,0,4,5,0,7.69,90.61,1,113.78
1657,Michael Brown,2020,2.1,0,4,6,5,0,5.24,89.86,8,120.2
1658,Sarah Smith,2021,8.71,2,2,1,4,1,9.65,83.6,3,114.96
1659,Jane Brown,2021,2.67,1,0,1,4,1,5.89,66.65,1,83.21
1660,Michael Martinez,2020,5.1,0,1,3,0,1,6.55,21.23,6,43.88
